Time [s],Channel 0,Channel 1
2.974430500,0,1
2.974431000,1,1
2.974431500,0,1
2.974432000,1,1
2.974432500,0,0
2.974433000,1,0
2.974433500,0,0
2.974434000,1,0
2.974434500,0,0
2.974434750,1,0
2.974435250,0,0
2.974435500,0,1
2.974435750,1,1
2.974436250,0,0
2.974436500,0,1
2.974436750,1,1
2.974437250,0,1
2.974437750,1,1
2.974438250,0,0
2.974438750,1,0
2.974439250,0,0
2.974439750,1,0
2.974440250,0,0
2.974440750,1,0
2.974441250,0,1
2.974441750,1,1
2.974442250,0,1
2.974442750,1,1
2.974443250,0,1
2.974443750,1,1
2.974444250,0,0
2.974444750,1,0
2.974445000,0,0
2.974445500,1,0
2.974446000,0,0
2.974446500,1,0
2.974447000,0,1
2.974447500,1,1
2.974448000,0,1
2.974448500,1,1
2.974449000,0,0
2.974449500,1,0
2.974450000,0,1
2.974450500,1,1
2.974451000,0,0
2.974451500,1,0
2.974452000,0,1
2.974452500,1,1
2.974453000,0,0
2.974453500,1,0
2.974454000,0,0
2.974454500,1,0
2.974455000,0,1
2.974455250,1,1
2.974455750,0,0
2.974456000,0,1
2.974456250,1,1
2.974456750,0,0
2.974457000,0,1
2.974457250,1,1
2.974457750,0,0
2.974458250,1,0
2.974458750,0,0
2.974459250,1,0
2.974459750,0,0
2.974460250,1,0
2.974460750,0,1
2.974461250,1,1
2.974461750,0,1
2.974462250,1,1
2.974462750,0,0
2.974463250,1,0
2.974463750,0,0
2.974464250,1,0
2.974464750,0,1
2.974465250,1,1
2.974465500,0,0
2.974465750,0,1
2.974466000,1,1
2.974466500,0,0
2.974467000,1,0
2.974467500,0,1
2.974468000,1,1
2.974468500,0,0
2.974469000,1,0
2.974469500,0,1
2.974470000,1,1
2.974470500,0,0
2.974471000,1,0
2.974471500,0,0
2.974472000,1,0
2.974472500,0,1
2.974473000,1,1
2.974473500,0,1
2.974474000,1,1
2.974474500,0,0
2.974475000,1,0
2.974475500,0,0
2.974475750,1,0
2.974476250,0,0
2.974476500,0,1
2.974476750,1,1
2.974477250,0,1
2.974477750,1,1
2.974478250,0,0
2.974478750,1,0
2.974479250,0,0
2.974479750,1,0
2.974480250,0,1
2.974480750,1,1
2.974481250,0,1
2.974481750,1,1
2.974482250,0,0
2.974482750,1,0
2.974483250,0,1
2.974483750,1,1
2.974484250,0,0
2.974484750,1,0
2.974485250,0,0
2.974485750,1,0
2.974486000,0,0
2.974486250,0,1
2.974486500,1,1
2.974487000,0,0
2.974487250,0,1
2.974487500,1,1
2.974488000,0,0
2.974488500,1,0
2.974489000,0,0
2.974489500,1,0
2.974490000,0,1
2.974490500,1,1
2.974491000,0,1
2.974491500,1,1
2.974492000,0,0
2.974492500,1,0
2.974493000,0,0
2.974493500,1,0
2.974494000,0,1
2.974494500,1,1
2.974495000,0,1
2.974495500,1,1
2.974496000,0,0
2.974496250,1,0
2.974496750,0,0
2.974497250,1,0
2.974497750,0,1
2.974498250,1,1
2.974498750,0,0
2.974499250,1,0
2.974499750,0,1
2.974500250,1,1
2.974500750,0,1
2.974501250,1,1
2.974501750,0,0
2.974502250,1,0
2.974502750,0,0
2.974503250,1,0
2.974503750,0,1
2.974504250,1,1
2.974504750,0,1
2.974505250,1,1
2.974505750,0,0
2.974506250,1,0
2.974506500,0,0
2.974507000,1,0
2.974507500,0,0
2.974508000,1,0
2.974508500,0,1
2.974509000,1,1
2.974509500,0,1
2.974510000,1,1
2.974510500,0,1
2.974511000,1,1
2.974511500,0,0
2.974512000,1,0
2.974512500,0,0
2.974513000,1,0
2.974513500,0,1
2.974514000,1,1
2.974514500,0,1
2.974515000,1,1
2.974515500,0,0
2.974516000,1,0
2.974516500,0,0
2.974516750,1,0
2.974517250,0,0
2.974517500,0,1
2.974517750,1,1
2.974518250,0,1
2.974518750,1,1
2.974519250,0,0
2.974519750,1,0
2.974520250,0,0
2.974520750,1,0
2.974521250,0,1
2.974521750,1,1
2.974522250,0,0
2.974522750,1,0
2.974523250,0,1
2.974523750,1,1
2.974524250,0,0
2.974524750,1,0
2.974525250,0,1
2.974525750,1,1
2.974526250,0,0
2.974526750,1,0
2.974527000,0,0
2.974527250,0,1
2.974527500,1,1
2.974528000,0,0
2.974528250,0,1
2.974528500,1,1
2.974529000,0,0
2.974529500,1,0
2.974530000,0,0
2.974530500,1,0
2.974531000,0,0
2.974531500,1,0
2.974532000,0,1
2.974532500,1,1
2.974533000,0,1
2.974533500,1,1
2.974534000,0,0
2.974534500,1,0
2.974535000,0,0
2.974535500,1,0
2.974536000,0,1
2.974536500,1,1
2.974536750,0,0
2.974537000,0,1
2.974537250,1,1
2.974537750,0,0
2.974538000,0,1
2.974538250,1,1
2.974538750,0,0
2.974539250,1,0
2.974539750,0,1
2.974540250,1,1
2.974540750,0,0
2.974541250,1,0
2.974541750,0,0
2.974542250,1,0
2.974542750,0,1
2.974543250,1,1
2.974543750,0,0
2.974544250,1,0
2.974544750,0,1
2.974545250,1,1
2.974545750,0,0
2.974546250,1,0
2.974546750,0,0
2.974547000,1,0
2.974547500,0,0
2.974547750,0,1
2.974548000,1,1
2.974548500,0,0
2.974548750,0,1
2.974549000,1,1
2.974549500,0,0
2.974550000,1,0
2.974550500,0,1
2.974551000,1,1
2.974551500,0,1
2.974552000,1,1
2.974552500,0,0
2.974553000,1,0
2.974553500,0,0
2.974554000,1,0
2.974554500,0,0
2.974555000,1,0
2.974555500,0,1
2.974556000,1,1
2.974556500,0,1
2.974557000,1,1
2.974557250,0,0
2.974557750,1,0
2.974558250,0,0
2.974558750,1,0
2.974559250,0,1
2.974559750,1,1
2.974560250,0,1
2.974560750,1,1
2.974561250,0,0
2.974561750,1,0
2.974562250,0,0
2.974562750,1,0
2.974563250,0,1
2.974563750,1,1
2.974564250,0,1
2.974564750,1,1
2.974565250,0,1
2.974565750,1,1
2.974566250,0,0
2.974566750,1,0
2.974567250,0,0
2.974567500,1,0
2.974568000,0,0
2.974568250,0,1
2.974568500,1,1
2.974569000,0,0
2.974569500,1,0
2.974570000,0,0
2.974570500,1,0
2.974571000,0,1
2.974571500,1,1
2.974572000,0,1
2.974572500,1,1
2.974573000,0,0
2.974573500,1,0
2.974574000,0,1
2.974574500,1,1
2.974575000,0,0
2.974575500,1,0
2.974576000,0,1
2.974576500,1,1
2.974577000,0,0
2.974577500,1,0
2.974577750,0,0
2.974578250,1,0
2.974578750,0,0
2.974579000,0,1
2.974579250,1,1
2.974579750,0,1
2.974580250,1,1
2.974580750,0,0
2.974581250,1,0
2.974581750,0,0
2.974582250,1,0
2.974582750,0,1
2.974583250,1,1
2.974583750,0,1
2.974584250,1,1
2.974584750,0,0
2.974585250,1,0
2.974585750,0,0
2.974586250,1,0
2.974586750,0,1
2.974587250,1,1
2.974587750,0,1
2.974588000,1,1
2.974588500,0,0
2.974589000,1,0
2.974589500,0,0
2.974590000,1,0
2.974590500,0,1
2.974591000,1,1
2.974591500,0,1
2.974592000,1,1
2.974592500,0,0
2.974593000,1,0
2.974593500,0,0
2.974594000,1,0
2.974594500,0,1
2.974595000,1,1
2.974595500,0,1
2.974596000,1,1
2.974596500,0,0
2.974597000,1,0
2.974597500,0,0
2.974598000,1,0
2.974598250,0,0
2.974598500,0,1
2.974598750,1,1
2.974599250,0,0
2.974599500,0,1
2.974599750,1,1
2.974600250,0,0
2.974600750,1,0
2.974601250,0,0
2.974601750,1,0
2.974602250,0,1
2.974602750,1,1
2.974603250,0,1
2.974603750,1,1
2.974604250,0,0
2.974604750,1,0
2.974605250,0,0
2.974605750,1,0
2.974606250,0,1
2.974606750,1,1
2.974607250,0,1
2.974607750,1,1
2.974608250,0,0
2.974608500,1,0
2.974609000,0,0
2.974609500,1,0
2.974610000,0,1
2.974610500,1,1
2.974611000,0,0
2.974611500,1,0
2.974612000,0,1
2.974612500,1,1
2.974613000,0,0
2.974613500,1,0
2.974614000,0,1
2.974614500,1,1
2.974615000,0,1
2.974615500,1,1
2.974616000,0,0
2.974616500,1,0
2.974617000,0,0
2.974617500,1,0
2.974618000,0,1
2.974618500,1,1
2.974618750,0,0
2.974619250,1,0
2.974619750,0,0
2.974620000,0,1
2.974620250,1,1
2.974620750,0,1
2.974621250,1,1
2.974621750,0,0
2.974622250,1,0
2.974622750,0,0
2.974623250,1,0
2.974623750,0,0
2.974624250,1,0
2.974624750,0,1
2.974625250,1,1
2.974625750,0,1
2.974626250,1,1
2.974626750,0,1
2.974627250,1,1
2.974627750,0,0
2.974628250,1,0
2.974628750,0,0
2.974629000,1,0
2.974629500,0,0
2.974629750,0,1
2.974630000,1,1
2.974630500,0,1
2.974631000,1,1
2.974631500,0,0
2.974632000,1,0
2.974632500,0,0
2.974633000,1,0
2.974633500,0,0
2.974634000,1,0
2.974634500,0,1
2.974635000,1,1
2.974635500,0,1
2.974636000,1,1
2.974636500,0,1
2.974637000,1,1
2.974637500,0,0
2.974638000,1,0
2.974638500,0,0
2.974639000,1,0
2.974639250,0,0
2.974639750,1,0
2.974640250,0,0
2.974640500,0,1
2.974640750,1,1
2.974641250,0,1
2.974641750,1,1
2.974642250,0,1
2.974642750,1,1
2.974643250,0,0
2.974643750,1,0
2.974644250,0,0
2.974644750,1,0
2.974645250,0,1
2.974645750,1,1
2.974646250,0,0
2.974646750,1,0
2.974647250,0,1
2.974647750,1,1
2.974648250,0,0
2.974648750,1,0
2.974649250,0,1
2.974649500,1,1
2.974650000,0,0
2.974650500,1,0
2.974651000,0,0
2.974651500,1,0
2.974652000,0,1
2.974652500,1,1
2.974653000,0,1
2.974653500,1,1
2.974654000,0,1
2.974654500,1,1
2.974655000,0,0
2.974655500,1,0
2.974656000,0,0
2.974656500,1,0
2.974657000,0,0
2.974657500,1,0
2.974658000,0,1
2.974658500,1,1
2.974659000,0,1
2.974659500,1,1
2.974659750,0,0
2.974660250,1,0
2.974660750,0,0
2.974661000,0,1
2.974661250,1,1
2.974661750,0,1
2.974662250,1,1
2.974662750,0,0
2.974663250,1,0
2.974663750,0,0
2.974664250,1,0
2.974664750,0,0
2.974665250,1,0
2.974665750,0,1
2.974666250,1,1
2.974666750,0,0
2.974667250,1,0
2.974667750,0,1
2.974668250,1,1
2.974668750,0,1
2.974669250,1,1
2.974669750,0,0
2.974670000,1,0
2.974670500,0,0
2.974671000,1,0
2.974671500,0,1
2.974672000,1,1
2.974672500,0,1
2.974673000,1,1
2.974673500,0,1
2.974674000,1,1
2.974674500,0,0
2.974675000,1,0
2.974675500,0,0
2.974676000,1,0
2.974676500,0,0
2.974677000,1,0
2.974677500,0,1
2.974678000,1,1
2.974678500,0,1
2.974679000,1,1
2.974679500,0,0
2.974679750,1,0
2.974680250,0,0
2.974680750,1,0
2.974681250,0,0
2.974681500,0,1
2.974681750,1,1
2.974682250,0,1
2.974682750,1,1
2.974683250,0,0
2.974683750,1,0
2.974684250,0,0
2.974684750,1,0
2.974685250,0,1
2.974685750,1,1
2.974686250,0,1
2.974686750,1,1
2.974687250,0,1
2.974687750,1,1
2.974688250,0,0
2.974688750,1,0
2.974689250,0,0
2.974689750,1,0
2.974690000,0,0
2.974690500,1,0
2.974691000,0,0
2.974691250,0,1
2.974691500,1,1
2.974692000,0,0
2.974692500,1,0
2.974693000,0,1
2.974693500,1,1
2.974694000,0,0
2.974694500,1,0
2.974695000,0,1
2.974695500,1,1
2.974696000,0,1
2.974696500,1,1
2.974697000,0,0
2.974697500,1,0
2.974698000,0,0
2.974698500,1,0
2.974699000,0,1
2.974699500,1,1
2.974700000,0,1
2.974700250,1,1
2.974700750,0,0
2.974701250,1,0
2.974701750,0,0
2.974702250,1,0
2.974702750,0,1
2.974703250,1,1
2.974703750,0,1
2.974704250,1,1
2.974704750,0,0
2.974705250,1,0
2.974705750,0,0
2.974706250,1,0
2.974706750,0,1
2.974707250,1,1
2.974707750,0,1
2.974708250,1,1
2.974708750,0,0
2.974709250,1,0
2.974709750,0,0
2.974710250,1,0
2.974710500,0,0
2.974710750,0,1
2.974711000,1,1
2.974711500,0,0
2.974712000,1,0
2.974712500,0,1
2.974713000,1,1
2.974713500,0,1
2.974714000,1,1
2.974714500,0,0
2.974715000,1,0
2.974715500,0,0
2.974716000,1,0
2.974716500,0,1
2.974717000,1,1
2.974717500,0,0
2.974718000,1,0
2.974718500,0,0
2.974719000,1,0
2.974719500,0,1
2.974720000,1,1
2.974720250,1,0
2.974720500,0,1
2.974720750,1,1
2.974721250,0,0
2.974721500,0,1
2.974721750,1,1
2.974722250,0,0
2.974722500,0,1
2.974722750,1,1
2.974723250,0,0
2.974723750,1,0
2.974724250,0,0
2.974724750,1,0
2.974725250,0,0
2.974725750,1,0
2.974726250,0,0
2.974726750,1,0
2.974727250,0,1
2.974727750,1,1
2.974728250,0,1
2.974728750,1,1
2.974729250,0,1
2.974729750,1,1
2.974730250,0,0
2.974730750,1,0
2.974731000,0,0
2.974731500,1,0
2.974732000,0,0
2.974732500,1,0
2.974733000,0,1
2.974733500,1,1
2.974734000,0,1
2.974734500,1,1
2.974735000,0,1
2.974735500,1,1
2.974736000,0,0
2.974736500,1,0
2.974737000,0,0
2.974737500,1,0
2.974738000,0,1
2.974738500,1,1
2.974739000,0,1
2.974739500,1,1
2.974740000,0,0
2.974740500,1,0
2.974741000,0,0
2.974741250,1,0
2.974741750,0,0
2.974742250,1,0
2.974742750,0,1
2.974743250,1,1
2.974743750,0,1
2.974744250,1,1
2.974744750,0,0
2.974745250,1,0
2.974745750,0,0
2.974746250,1,0
2.974746750,0,1
2.974747250,1,1
2.974747750,0,1
2.974748250,1,1
2.974748750,0,1
2.974749250,1,1
2.974749750,0,0
2.974750250,1,0
2.974750750,0,0
2.974751250,1,0
2.974751500,0,0
2.974751750,0,1
2.974752000,1,1
2.974752500,0,0
2.974752750,0,1
2.974753000,1,1
2.974753500,0,0
2.974754000,1,0
2.974754500,0,0
2.974755000,1,0
2.974755500,0,0
2.974756000,1,0
2.974756500,0,1
2.974757000,1,1
2.974757500,0,1
2.974758000,1,1
2.974758500,0,0
2.974759000,1,0
2.974759500,0,0
2.974760000,1,0
2.974760500,0,1
2.974761000,1,1
2.974761500,0,1
2.974761750,1,1
2.974762250,0,0
2.974762750,1,0
2.974763250,0,0
2.974763750,1,0
2.974764250,0,1
2.974764750,1,1
2.974765250,0,1
2.974765750,1,1
2.974766250,0,1
2.974766750,1,1
2.974767250,0,0
2.974767750,1,0
2.974768250,0,0
2.974768750,1,0
2.974769250,0,1
2.974769750,1,1
2.974770250,0,0
2.974770750,1,0
2.974771250,0,0
2.974771750,1,0
2.974772000,0,0
2.974772250,0,1
2.974772500,1,1
2.974773000,0,0
2.974773250,0,1
2.974773500,1,1
2.974774000,0,1
2.974774500,1,1
2.974775000,0,0
2.974775500,1,0
2.974776000,0,0
2.974776500,1,0
2.974777000,0,0
2.974777500,1,0
2.974778000,0,1
2.974778500,1,1
2.974779000,0,0
2.974779500,1,0
2.974780000,0,1
2.974780500,1,1
2.974781000,0,1
2.974781500,1,1
2.974782000,0,0
2.974782250,1,0
2.974782750,0,0
2.974783250,1,0
2.974783750,0,0
2.974784250,1,0
2.974784750,0,1
2.974785250,1,1
2.974785500,1,0
2.974785750,0,1
2.974786250,1,1
2.974786750,0,1
2.974787250,1,1
2.974787750,0,1
2.974788250,1,1
2.974788750,0,0
2.974789250,1,0
2.974789750,0,0
2.974790250,1,0
2.974790750,0,1
2.974791250,1,1
2.974791750,0,1
2.974792000,1,1
2.974792500,0,0
2.974793000,1,0
2.974793500,0,0
2.974794000,1,0
2.974794500,0,0
2.974795000,1,0
2.974795500,0,0
2.974796000,1,0
2.974796500,0,1
2.974797000,1,1
2.974797250,1,0
2.974797500,0,1
2.974798000,1,1
2.974798500,0,0
2.974799000,1,0
2.974799500,0,1
2.974800000,1,1
2.974800500,0,1
2.974801000,1,1
2.974801500,0,0
2.974802000,1,0
2.974802250,0,0
2.974802750,1,0
2.974803250,0,0
2.974803500,0,1
2.974803750,1,1
2.974804250,0,1
2.974804750,1,1
2.974805250,0,0
2.974805750,1,0
2.974806250,0,0
2.974806750,1,0
2.974807250,0,1
2.974807750,1,1
2.974808250,0,1
2.974808750,1,1
2.974809250,0,0
2.974809750,1,0
2.974810250,0,0
2.974810750,1,0
2.974811250,0,1
2.974811750,1,1
2.974812250,0,0
2.974812500,1,0
2.974813000,0,0
2.974813250,0,1
2.974813500,1,1
2.974814000,0,0
2.974814250,0,1
2.974814500,1,1
2.974815000,0,0
2.974815500,1,0
2.974816000,0,0
2.974816500,1,0
2.974817000,0,0
2.974817500,1,0
2.974818000,0,1
2.974818500,1,1
2.974819000,0,1
2.974819500,1,1
2.974820000,0,1
2.974820500,1,1
2.974821000,0,0
2.974821500,1,0
2.974822000,0,0
2.974822500,1,0
2.974822750,0,0
2.974823000,0,1
2.974823250,1,1
2.974823750,0,0
2.974824000,0,1
2.974824250,1,1
2.974824750,0,1
2.974825250,1,1
2.974825750,0,0
2.974826250,1,0
2.974826750,0,0
2.974827250,1,0
2.974827750,0,0
2.974828250,1,0
2.974828750,0,0
2.974829250,1,0
2.974829750,0,0
2.974830250,1,0
2.974830750,0,1
2.974831250,1,0
2.974831750,0,1
2.974832250,1,1
2.974832750,0,1
2.974833000,1,1
2.974833500,0,0
2.974833750,0,1
2.974834000,1,1
2.974834500,0,0
2.974835000,1,0
2.974835500,0,1
2.974836000,1,1
2.974836500,0,0
2.974837000,1,0
2.974837500,0,0
2.974838000,1,0
2.974838500,0,1
2.974839000,1,1
2.974839500,0,0
2.974840000,1,0
2.974840500,0,0
2.974841000,1,0
2.974841500,0,1
2.974842000,1,1
2.974842500,0,1
2.974843000,1,1
2.974843250,0,0
2.974843500,0,1
2.974843750,1,1
2.974844250,0,0
2.974844750,1,0
2.974845250,0,0
2.974845750,1,0
2.974846250,0,1
2.974846750,1,1
2.974847250,0,0
2.974847750,1,0
2.974848250,0,1
2.974848750,1,1
2.974849250,0,0
2.974849750,1,0
2.974850250,0,1
2.974850750,1,1
2.974851250,0,0
2.974851750,1,0
2.974852250,0,0
2.974852750,1,0
2.974853250,0,1
2.974853500,1,1
2.974854000,0,0
2.974854250,0,1
2.974854500,1,1
2.974855000,0,0
2.974855250,0,1
2.974855500,1,1
2.974856000,0,0
2.974856500,1,0
2.974857000,0,0
2.974857500,1,0
2.974858000,0,0
2.974858500,1,0
2.974859000,0,1
2.974859500,1,1
2.974860000,0,1
2.974860500,1,1
2.974861000,0,0
2.974861500,1,0
2.974862000,0,0
2.974862500,1,0
2.974863000,0,1
2.974863500,1,1
2.974863750,0,0
2.974864000,0,1
2.974864250,1,1
2.974864750,0,0
2.974865250,1,0
2.974865750,0,0
2.974866250,1,0
2.974866750,0,1
2.974867250,1,1
2.974867750,0,1
2.974868250,1,1
2.974868750,0,1
2.974869250,1,1
2.974869750,0,0
2.974870250,1,0
2.974870750,0,0
2.974871250,1,0
2.974871750,0,1
2.974872250,1,1
2.974872750,0,0
2.974873250,1,0
2.974873750,0,0
2.974874000,1,0
2.974874500,0,0
2.974874750,0,1
2.974875000,1,1
2.974875500,0,1
2.974876000,1,1
2.974876500,0,0
2.974877000,1,0
2.974877500,0,0
2.974878000,1,0
2.974878500,0,1
2.974879000,1,1
2.974879500,0,1
2.974880000,1,1
2.974880500,0,1
2.974881000,1,1
2.974881500,0,0
2.974882000,1,0
2.974882500,0,0
2.974883000,1,0
2.974883500,0,0
2.974884000,1,0
2.974884250,0,0
2.974884750,1,0
2.974885250,0,0
2.974885500,0,1
2.974885750,1,1
2.974886000,1,0
2.974886250,0,1
2.974886750,1,1
2.974887250,0,1
2.974887750,1,1
2.974888250,0,0
2.974888750,1,0
2.974889250,0,0
2.974889750,1,0
2.974890250,0,1
2.974890750,1,1
2.974891250,0,1
2.974891750,1,1
2.974892250,0,0
2.974892750,1,0
2.974893250,0,1
2.974893750,1,1
2.974894250,0,0
2.974894500,1,0
2.974895000,0,0
2.974895500,1,0
2.974896000,0,1
2.974896500,1,1
2.974897000,0,1
2.974897500,1,1
2.974898000,0,0
2.974898500,1,0
2.974899000,0,0
2.974899500,1,0
2.974900000,0,1
2.974900500,1,1
2.974901000,0,1
2.974901500,1,1
2.974902000,0,0
2.974902500,1,0
2.974903000,0,0
2.974903500,1,0
2.974904000,0,1
2.974904500,1,1
2.974904750,0,0
2.974905000,0,1
2.974905250,1,1
2.974905750,0,0
2.974906250,1,0
2.974906750,0,0
2.974907250,1,0
2.974907750,0,0
2.974908250,1,0
2.974908750,0,1
2.974909250,1,1
2.974909500,1,0
2.974909750,0,1
2.974910250,1,1
2.974910750,0,1
2.974911250,1,1
2.974911750,0,0
2.974912250,1,0
2.974912750,0,0
2.974913250,1,0
2.974913750,0,1
2.974914250,1,1
2.974914750,0,0
2.974915000,1,0
2.974915500,0,0
2.974915750,0,1
2.974916000,1,1
2.974916500,0,1
2.974917000,1,1
2.974917500,0,0
2.974918000,1,0
2.974918500,0,0
2.974919000,1,0
2.974919500,0,1
2.974920000,1,1
2.974920500,0,0
2.974921000,1,0
2.974921500,0,1
2.974922000,1,1
2.974922500,0,1
2.974923000,1,1
2.974923500,0,0
2.974924000,1,0
2.974924500,0,0
2.974925000,1,0
2.974925250,0,0
2.974925750,1,0
2.974926250,0,0
2.974926500,0,1
2.974926750,1,1
2.974927250,0,1
2.974927750,1,1
2.974928250,0,1
2.974928750,1,1
2.974929250,0,0
2.974929750,1,0
2.974930250,0,0
2.974930750,1,0
2.974931250,0,0
2.974931750,1,0
2.974932250,0,1
2.974932750,1,1
2.974933250,0,1
2.974933750,1,1
2.974934250,0,1
2.974934750,1,1
2.974935000,0,0
2.974935500,1,0
2.974936000,0,0
2.974936500,1,0
2.974937000,0,1
2.974937500,1,1
2.974938000,0,0
2.974938500,1,0
2.974939000,0,1
2.974939500,1,1
2.974940000,0,0
2.974940500,1,0
2.974941000,0,1
2.974941500,1,1
2.974942000,0,0
2.974942500,1,0
2.974943000,0,1
2.974943500,1,1
2.974944000,0,1
2.974944500,1,1
2.974945000,0,0
2.974945250,1,0
2.974945750,0,0
2.974946250,1,0
2.974946750,0,0
2.974947250,1,0
2.974947750,0,1
2.974948250,1,1
2.974948750,0,0
2.974949250,1,0
2.974949750,0,1
2.974950250,1,1
2.974950750,0,1
2.974951250,1,1
2.974951750,0,0
2.974952250,1,0
2.974952750,0,0
2.974953250,1,0
2.974953750,0,1
2.974954250,1,1
2.974954750,0,1
2.974955250,1,1
2.974955500,0,0
2.974955750,0,1
2.974956000,1,1
2.974956500,0,0
2.974957000,1,0
2.974957500,0,0
2.974958000,1,0
2.974958500,0,0
2.974959000,1,0
2.974959500,0,1
2.974960000,1,1
2.974960500,0,1
2.974961000,1,1
2.974961500,0,0
2.974962000,1,0
2.974962500,0,1
2.974963000,1,1
2.974963500,0,0
2.974964000,1,0
2.974964500,0,1
2.974965000,1,1
2.974965500,0,0
2.974965750,1,0
2.974966250,0,0
2.974966750,1,0
2.974967250,0,0
2.974967500,0,1
2.974967750,1,1
2.974968250,0,1
2.974968750,1,1
2.974969250,0,1
2.974969750,1,1
2.974970250,0,0
2.974970750,1,0
2.974971250,0,0
2.974971750,1,0
2.974972250,0,0
2.974972750,1,0
2.974973250,0,1
2.974973750,1,1
2.974974250,0,0
2.974974750,1,0
2.974975250,0,1
2.974975750,1,1
2.974976000,0,0
2.974976250,0,1
2.974976500,1,1
2.974977000,0,0
2.974977500,1,0
2.974978000,0,0
2.974978500,1,0
2.974979000,0,0
2.974979500,1,0
2.974980000,0,1
2.974980500,1,1
2.974980750,1,0
2.974981000,0,1
2.974981500,1,1
2.974982000,0,1
2.974982500,1,1
2.974983000,0,1
2.974983500,1,1
2.974984000,0,0
2.974984500,1,0
2.974985000,0,0
2.974985500,1,0
2.974986000,0,0
2.974986250,1,0
2.974986750,0,0
2.974987000,0,1
2.974987250,1,1
2.974987750,0,1
2.974988250,1,1
2.974988750,0,0
2.974989250,1,0
2.974989750,0,0
2.974990250,1,0
2.974990750,0,1
2.974991250,1,1
2.974991750,0,1
2.974992250,1,1
2.974992750,0,0
2.974993250,1,0
2.974993750,0,0
2.974994250,1,0
2.974994750,0,1
2.974995250,1,1
2.974995750,0,0
2.974996250,1,0
2.974996500,0,0
2.974996750,0,1
2.974997000,1,1
2.974997500,0,0
2.974997750,0,1
2.974998000,1,1
2.974998500,0,0
2.974999000,1,0
2.974999500,0,0
2.975000000,1,0
2.975000500,0,0
2.975001000,1,0
2.975001500,0,1
2.975002000,1,1
2.975002500,0,1
2.975003000,1,1
2.975003500,0,1
2.975004000,1,1
2.975004500,0,0
2.975005000,1,0
2.975005500,0,0
2.975006000,1,0
2.975006500,0,1
2.975006750,1,1
2.975007250,0,0
2.975007500,0,1
2.975007750,1,1
2.975008250,0,0
2.975008750,1,0
2.975009250,0,1
2.975009750,1,1
2.975010250,0,0
2.975010750,1,0
2.975011250,0,0
2.975011750,1,0
2.975012250,0,1
2.975012750,1,1
2.975013250,0,0
2.975013750,1,0
2.975014250,0,1
2.975014750,1,1
2.975015250,0,0
2.975015750,1,0
2.975016250,0,1
2.975016750,1,1
2.975017000,0,0
2.975017500,1,0
2.975018000,0,0
2.975018500,1,0
2.975019000,0,1
2.975019500,1,1
2.975020000,0,1
2.975020500,1,1
2.975021000,0,1
2.975021500,1,1
2.975022000,0,0
2.975022500,1,0
2.975023000,0,0
2.975023500,1,0
2.975024000,0,1
2.975024500,1,1
2.975025000,0,1
2.975025500,1,1
2.975026000,0,0
2.975026500,1,0
2.975027000,0,0
2.975027250,1,0
2.975027750,0,0
2.975028250,1,0
2.975028750,0,1
2.975029250,1,1
2.975029750,0,1
2.975030250,1,1
2.975030750,0,0
2.975031250,1,0
2.975031750,0,1
2.975032250,1,1
2.975032750,0,0
2.975033250,1,0
2.975033750,0,0
2.975034250,1,0
2.975034750,0,1
2.975035250,1,1
2.975035750,0,1
2.975036250,1,1
2.975036750,0,1
2.975037250,1,1
2.975037500,0,0
2.975038000,1,0
2.975038500,0,0
2.975039000,1,0
2.975039500,0,1
2.975040000,1,1
2.975040500,0,0
2.975041000,1,0
2.975041500,0,1
2.975042000,1,1
2.975042500,0,0
2.975043000,1,0
2.975043500,0,0
2.975044000,1,0
2.975044500,0,1
2.975045000,1,1
2.975045500,0,1
2.975046000,1,1
2.975046500,0,1
2.975047000,1,1
2.975047500,0,0
2.975047750,1,0
2.975048250,0,0
2.975048750,1,0
2.975049250,0,0
2.975049750,1,0
2.975050250,0,1
2.975050750,1,1
2.975051250,0,1
2.975051750,1,1
2.975052250,0,0
2.975052750,1,0
2.975053250,0,0
2.975053750,1,0
2.975054250,0,1
2.975054750,1,1
2.975055250,0,1
2.975055750,1,1
2.975056250,0,0
2.975056750,1,0
2.975057250,0,0
2.975057500,1,0
2.975058000,0,0
2.975058250,0,1
2.975058500,1,1
2.975059000,0,0
2.975059250,0,1
2.975059500,1,1
2.975060000,0,0
2.975060500,1,0
2.975061000,0,1
2.975061500,1,1
2.975062000,0,0
2.975062500,1,0
2.975063000,0,1
2.975063500,1,1
2.975064000,0,0
2.975064500,1,0
2.975065000,0,0
2.975065500,1,0
2.975066000,0,1
2.975066500,1,1
2.975067000,0,1
2.975067500,1,1
2.975067750,0,0
2.975068250,1,0
2.975068750,0,0
2.975069000,0,1
2.975069250,1,1
2.975069750,0,0
2.975070250,1,0
2.975070750,0,0
2.975071250,1,0
2.975071750,0,1
2.975072250,1,1
2.975072750,0,1
2.975073250,1,1
2.975073750,0,0
2.975074250,1,0
2.975074750,0,0
2.975075250,1,0
2.975075750,0,1
2.975076250,1,1
2.975076750,0,1
2.975077250,1,1
2.975077750,0,0
2.975078000,1,0
2.975078500,0,0
2.975079000,1,0
2.975079500,0,0
2.975079750,0,1
2.975080000,1,1
2.975080500,0,0
2.975081000,1,0
